fc_elyz_capex,shed_max,dispatch,algo,srand,ret,numevals,lcoe_opt,shed_rate_opt,capex,opex,xopt_sto,xopt_pv,xopt_wind,xopt_elyz,xopt_fc,xopt_hyTank
1600.0,0.0001,1,GN_ISRES,2,XTOL_REACHED,70554,0.34277761387798017,9.999997825268955e-5,2.651368032364964e7,5.847596273569159e6,7430.5,6407.33,1877.7,1029.45,1432.07,9793.95
1600.0,0.0001,1,GN_ISRES,3,XTOL_REACHED,69795,0.34360339290494035,9.99999958867663e-5,2.65150436510627e7,5.906411893371698e6,7902.47,6402.34,1877.7,995.43,1421.46,9621.59
1600.0,0.0001,1,GN_ISRES,4,XTOL_REACHED,78437,0.3439588052954622,9.999999374549265e-5,2.653937310500962e7,5.921059298414005e6,7648.59,6602.6,1877.54,968.67,1407.18,9500.16
1600.0,0.0001,1,GN_ISRES,5,XTOL_REACHED,69303,0.34321217858477004,9.999994709292018e-5,2.6538377967055697e7,5.871077674513432e6,7238.08,6600.95,1877.7,1017.19,1416.17,9604.02
1600.0,0.0001,1,GN_ISRES,6,XTOL_REACHED,70090,0.3432401629383298,9.999997395466384e-5,2.6532505339530207e7,5.868456250301594e6,7673.35,6382.25,1872.43,1043.05,1426.47,9733.23
1600.0,0.0001,1,GN_ISRES,7,XTOL_REACHED,71151,0.3428166868804627,9.999999599308845e-5,2.6530496844316885e7,5.841865829621818e6,7435.77,6391.39,1872.57,1073.79,1424.95,9778.98
1600.0,0.0001,1,GN_ISRES,8,XTOL_REACHED,73061,0.34321271706199014,9.999997238770718e-5,2.651951895879477e7,5.87878582229866e6,7664.87,6405.71,1877.7,1021.51,1430.22,9677.13
1600.0,0.0001,1,GN_ISRES,9,XTOL_REACHED,65846,0.3427731206623344,9.999997653145165e-5,2.651473054758274e7,5.8487222915680045e6,7430.49,6407.79,1877.7,1036.69,1431.92,9772.34
1600.0,0.0001,1,GN_ISRES,10,XTOL_REACHED,69739,0.34321417812093863,9.999995431741135e-5,2.653981570061437e7,5.870366274712882e6,7237.99,6597.24,1877.7,1017.82,1418.01,9607.95
1600.0,0.0001,1,LN_SBPLX,1,XTOL_REACHED,1196,0.49633476377725283,9.999999998854759e-5,3.478387830283042e7,9.827552071351364e6,25513.62,13357.15,1643.46,109.43,952.15,3140.98
1600.0,0.0001,1,LN_SBPLX,2,XTOL_REACHED,1254,0.5997497335419862,9.999999997812671e-5,4.29166525725158e7,1.0523252097437043e7,34058.99,17070.0,487.73,522.99,1059.03,10831.68
1600.0,0.0001,1,LN_SBPLX,3,XTOL_REACHED,981,0.6032700535297117,9.999999999834044e-5,4.139500131618674e7,1.2247302638839211e7,34140.0,16543.96,1877.7,16.1,872.2,1595.11
1600.0,0.0001,1,LN_SBPLX,4,XTOL_REACHED,1088,0.4095503910644831,9.999999970020543e-5,3.0207008598730553e7,7.766557492356074e6,14666.06,9924.73,1877.7,397.08,1410.59,5781.85
1600.0,0.0001,1,LN_SBPLX,5,XTOL_REACHED,1541,0.5097003112678475,9.999999986856672e-5,3.606243694920003e7,9.705896924929226e6,28639.67,13989.38,1049.75,677.63,1067.14,3959.98
1600.0,0.0001,1,LN_SBPLX,6,XTOL_REACHED,2116,0.4933324156707765,9.999999688329998e-5,3.489908880905418e7,9.57806763832019e6,25566.13,13441.85,1407.75,212.93,1213.62,3612.14
1600.0,0.0001,1,LN_SBPLX,7,XTOL_REACHED,1274,0.5097912819247685,9.999999966763165e-5,3.6164714496054895e7,1.0027376237890963e7,23490.49,15246.6,1607.64,155.45,926.43,2970.3
1600.0,0.0001,1,LN_SBPLX,8,XTOL_REACHED,967,0.4590646491320834,9.999999998425842e-5,3.431204615750934e7,8.70052708869664e6,12264.17,14489.26,1877.7,399.11,1308.32,5037.45
1600.0,0.0001,1,LN_SBPLX,9,XTOL_REACHED,1285,0.486735056259328,9.999999999840948e-5,3.4500520625960544e7,9.5828242913938e6,23360.85,13278.31,1678.49,271.0,1014.28,3308.9
1600.0,0.0001,1,LN_SBPLX,10,XTOL_REACHED,721,0.5524864121420343,9.99999999940735e-5,3.902273492506893e7,1.1041671440111866e7,24506.59,17070.0,1877.7,37.97,877.25,2243.89
1600.0,0.0001,2,GN_CRS2_LM,1,XTOL_REACHED,23526,0.38891874322772624,9.999998969213281e-5,2.8930235113219813e7,4.75074810157932e6,234.8,5718.93,1877.7,1831.09,1418.29,18769.94
1600.0,0.0001,2,GN_CRS2_LM,2,XTOL_REACHED,23743,0.3889187423634076,9.999998978851408e-5,2.8930230593091022e7,4.750709957232912e6,234.62,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,3,XTOL_REACHED,26097,0.38891874242538854,9.999999613445733e-5,2.8930232134579696e7,4.750722759383865e6,234.68,5718.87,1877.7,1831.11,1418.32,18770.0
1600.0,0.0001,2,GN_CRS2_LM,4,XTOL_REACHED,28478,0.38891874218041383,9.999999961194426e-5,2.8930230645619977e7,4.750710807002838e6,234.62,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,5,XTOL_REACHED,27480,0.3889187422515426,9.999999832168918e-5,2.8930230542995483e7,4.750709802792494e6,234.61,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,6,XTOL_REACHED,42015,0.38891874226447776,9.999999602379663e-5,2.8930230946422905e7,4.750712981065978e6,234.63,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,7,XTOL_REACHED,28229,0.3889187422411912,9.999999580939427e-5,2.8930230744638585e7,4.750711891291148e6,234.62,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,8,XTOL_REACHED,26720,0.388918742238118,9.99999983532169e-5,2.893023079786814e7,4.750711953576486e6,234.62,5718.85,1877.7,1831.12,1418.33,18770.02
1600.0,0.0001,2,GN_CRS2_LM,9,XTOL_REACHED,22279,0.3889187426478952,9.999999137810945e-5,2.893023348647891e7,4.750733142855344e6,234.72,5718.9,1877.7,1831.1,1418.31,18769.97
1600.0,0.0001,2,GN_CRS2_LM,10,XTOL_REACHED,41152,0.3889187421997492,9.999999840721974e-5,2.893023048967001e7,4.750709483829149e6,234.61,5718.85,1877.7,1831.12,1418.33,18770.03
1600.0,0.0001,2,GN_ISRES,1,XTOL_REACHED,75301,0.38896171820555986,9.999999817627826e-5,2.896321393934651e7,4.788602341327807e6,277.1,5861.67,1877.7,1783.39,1406.81,18653.39
1600.0,0.0001,2,GN_ISRES,2,XTOL_REACHED,64747,0.3889190160159672,9.999996116457301e-5,2.8930574158216696e7,4.754510535018976e6,253.16,5726.53,1877.7,1828.41,1414.11,18761.52
1600.0,0.0001,2,GN_ISRES,3,XTOL_REACHED,65022,0.3890398110118563,9.999999420919395e-5,2.8915291392405994e7,4.732063792682802e6,247.14,5630.82,1877.7,1863.4,1417.27,18842.56
1600.0,0.0001,2,GN_ISRES,4,XTOL_REACHED,63800,0.38903860981814076,9.999996631090181e-5,2.8915350244560566e7,4.732585048158501e6,249.39,5632.03,1877.7,1862.95,1416.75,18841.31
1600.0,0.0001,2,GN_ISRES,5,XTOL_REACHED,71515,0.38891887173289597,9.999999810634715e-5,2.893067368437815e7,4.753295620538212e6,246.38,5724.47,1877.7,1829.15,1415.64,18764.13
1600.0,0.0001,2,GN_ISRES,6,XTOL_REACHED,70722,0.3889188027085305,9.999999128580578e-5,2.893034788869269e7,4.751870316394959e6,240.22,5721.22,1877.7,1830.28,1417.05,18767.42
1600.0,0.0001,2,GN_ISRES,7,XTOL_REACHED,67666,0.38897934424240777,9.999999634149289e-5,2.8964450725862116e7,4.781573387098738e6,240.85,5848.6,1877.7,1788.25,1414.48,18672.51
1600.0,0.0001,2,GN_ISRES,8,XTOL_REACHED,70520,0.38891946965199703,9.999996117091248e-5,2.893140725007341e7,4.754605472958211e6,250.32,5728.26,1877.7,1827.87,1414.7,18760.84
1600.0,0.0001,2,GN_ISRES,9,XTOL_REACHED,74930,0.3889193929922527,9.999999943360642e-5,2.8930992210530065e7,4.750747324498958e6,231.78,5720.32,1877.7,1830.68,1418.93,18769.5
1600.0,0.0001,2,GN_ISRES,10,XTOL_REACHED,63631,0.3889961418935856,9.999998866576364e-5,2.892606871216114e7,4.745024198262074e6,244.88,5688.74,1877.7,1842.41,1416.65,18795.96
1600.0,0.0001,2,LN_SBPLX,1,XTOL_REACHED,495,0.5927253914839742,0.003296340999988849,3.980495000000678e7,1.227032907864458e7,34140.0,17070.0,1877.7,0.0,0.0,0.0
1600.0,0.0001,2,LN_SBPLX,2,XTOL_REACHED,2043,0.6745852910870742,9.99999991313972e-5,4.61669362327532e7,1.1136071683326725e7,33076.39,13882.95,1507.61,1438.32,1648.99,13790.02
1600.0,0.0001,2,LN_SBPLX,3,XTOL_REACHED,907,0.7570429892261938,9.999999990796802e-5,5.424832429982908e7,1.3069884971792674e7,33176.7,16259.16,1877.7,7513.69,743.06,5066.12
1600.0,0.0001,2,LN_SBPLX,4,XTOL_REACHED,1656,0.5137944736190903,9.999999997981522e-5,3.892716443263386e7,7.6730627823462365e6,328.2,16119.62,1877.7,1190.54,1899.72,14259.42
1600.0,0.0001,2,LN_SBPLX,5,XTOL_REACHED,1460,0.5929806415069454,9.999999824356848e-5,3.985832814716991e7,9.805567848612422e6,32484.76,7880.74,1877.7,1353.38,1188.5,15143.21
1600.0,0.0001,2,LN_SBPLX,6,XTOL_REACHED,518,0.5927285814721794,0.003296340999988849,3.9805332948668145e7,1.2270362811501889e7,34140.0,17070.0,1877.7,0.0,0.24,0.0
1600.0,0.0001,2,LN_SBPLX,7,XTOL_REACHED,408,0.7046791321843006,9.999999769507112e-5,4.804732613358668e7,1.2646637679002972e7,33611.93,17070.0,1877.7,1239.39,1957.03,6607.36
1600.0,0.0001,2,LN_SBPLX,8,XTOL_REACHED,1114,0.5843957336627273,9.999999977854229e-5,4.364654991250881e7,9.10379174842537e6,5756.47,17069.69,1877.7,3017.77,2896.87,8601.49
1600.0,0.0001,2,LN_SBPLX,9,XTOL_REACHED,1941,0.5210667153528934,9.999999900414536e-5,3.592256341477553e7,9.040886499566138e6,22748.51,10439.81,1877.7,1148.28,587.26,10538.48
1600.0,0.0001,2,LN_SBPLX,10,XTOL_REACHED,734,0.637709233043371,9.999999999477855e-5,4.309682542316205e7,1.238121494683353e7,33844.91,17070.0,1877.7,718.52,362.5,3321.75
1600.0,0.001,1,GN_CRS2_LM,1,XTOL_REACHED,16538,0.3306614101545075,0.0009999998428424901,2.5755850801888358e7,4.829791291663367e6,5215.81,4019.15,1877.7,961.31,1268.08,16285.1
1600.0,0.001,1,GN_CRS2_LM,2,XTOL_REACHED,23842,0.33064611689871765,0.0009999999256380843,2.5746736062194325e7,4.853877701425082e6,5432.05,4005.97,1877.7,945.24,1265.17,16208.07
1600.0,0.001,1,GN_CRS2_LM,3,XTOL_REACHED,14490,0.33066141643092684,0.0009999992716785788,2.5755851236176193e7,4.829791339342235e6,5215.81,4019.15,1877.7,961.31,1268.08,16285.1
1600.0,0.001,1,GN_CRS2_LM,4,XTOL_REACHED,20208,0.330647956870957,0.0009999999956905674,2.5748926646730367e7,4.852206801055872e6,5432.05,4005.97,1877.7,933.38,1265.17,16250.3
1600.0,0.001,1,GN_CRS2_LM,5,XTOL_REACHED,28194,0.33068310049219013,0.0009999989792013402,2.5760749294452578e7,4.819536736514018e6,5184.29,4005.36,1877.7,945.61,1270.08,16393.57
1600.0,0.001,1,GN_CRS2_LM,6,XTOL_REACHED,22852,0.33064795813027364,0.0009999998930448541,2.5748926665362895e7,4.852206930560615e6,5432.05,4005.97,1877.7,933.38,1265.17,16250.3
1600.0,0.001,1,GN_CRS2_LM,7,XTOL_REACHED,19966,0.33064611583803954,0.0009999999549264388,2.5746735952419415e7,4.853877802432323e6,5432.05,4005.97,1877.7,945.24,1265.17,16208.07
1600.0,0.001,1,GN_CRS2_LM,8,XTOL_REACHED,20662,0.33064611599271043,0.000999999823831634,2.5746735960047144e7,4.85387776620439e6,5432.05,4005.97,1877.7,945.24,1265.17,16208.07
1600.0,0.001,1,GN_CRS2_LM,9,XTOL_REACHED,20560,0.330646126081818,0.0009999990856375907,2.5746736867448e7,4.8538768543677665e6,5432.05,4005.97,1877.7,945.24,1265.17,16208.08
1600.0,0.001,1,GN_CRS2_LM,10,XTOL_REACHED,19650,0.330646121238437,0.0009999998761504854,2.574673645467031e7,4.853877724783809e6,5432.05,4005.97,1877.7,945.24,1265.17,16208.07
1600.0,0.001,1,GN_ISRES,1,XTOL_REACHED,64851,0.3306587896403347,0.0009999997864972186,2.5751368562550355e7,4.847450495671128e6,5431.98,3985.56,1877.7,939.07,1266.62,16281.28
1600.0,0.001,1,GN_ISRES,2,XTOL_REACHED,66709,0.3307367846040551,0.0009999997343403439,2.5783307852491904e7,4.761749539966181e6,5202.98,3790.86,1877.7,940.1,1275.74,16938.38
1600.0,0.001,1,GN_ISRES,3,XTOL_REACHED,73943,0.33147676617810723,0.0009999999716337525,2.5708731725629628e7,5.15889795806114e6,6367.82,4621.78,1877.7,971.78,1236.0,14013.73
1600.0,0.001,1,GN_ISRES,4,XTOL_REACHED,68454,0.3312542730588971,0.000999999914500064,2.5714381450281925e7,5.069342883753232e6,6361.05,4306.52,1877.7,961.95,1247.49,14778.86
1600.0,0.001,1,GN_ISRES,5,XTOL_REACHED,75000,0.3307179174173204,0.000999999927661704,2.576812612226308e7,4.811964150122594e6,5173.92,3994.85,1877.7,923.66,1269.65,16512.08
1600.0,0.001,1,GN_ISRES,6,XTOL_REACHED,60686,0.33069234880776316,0.0009999994737693533,2.5763602757840104e7,4.817478106894762e6,5184.62,4003.65,1877.62,934.64,1270.29,16437.98
1600.0,0.001,1,GN_ISRES,7,XTOL_REACHED,72941,0.3307031329416824,0.0009999999516351532,2.576403234979727e7,4.814085983019376e6,5173.92,3994.85,1877.7,938.73,1269.65,16455.83
1600.0,0.001,1,GN_ISRES,8,XTOL_REACHED,75061,0.33070440618273667,0.000999999945803708,2.5762801347423416e7,4.821455531081838e6,5215.92,4005.43,1877.7,928.0,1269.52,16433.39
1600.0,0.001,1,GN_ISRES,9,XTOL_REACHED,73249,0.3306480168224902,0.0009999999503251772,2.574695462080428e7,4.853464294865511e6,5432.04,4004.13,1877.7,945.82,1265.35,16210.5
1600.0,0.001,1,GN_ISRES,10,XTOL_REACHED,70289,0.33121538581106114,0.0009999999509115705,2.5715346942455888e7,5.0832056749704415e6,6322.4,4363.55,1877.63,986.9,1246.3,14596.01
1600.0,0.001,1,LN_SBPLX,1,XTOL_REACHED,1781,0.514884077195019,0.0009999999958356421,3.461201227892961e7,1.0493655163074268e7,34093.65,10445.66,1861.86,95.9,750.82,2937.86
1600.0,0.001,1,LN_SBPLX,2,XTOL_REACHED,2292,0.5231836269807004,0.000999999999781423,3.643012462893448e7,9.725540808423344e6,32281.98,13199.54,925.27,198.25,867.32,7055.52
1600.0,0.001,1,LN_SBPLX,3,XTOL_REACHED,921,0.567184141671755,0.0009999999999605405,3.898516358213079e7,1.1534473739197118e7,30479.32,15975.04,1876.93,16.29,620.57,1513.55
1600.0,0.001,1,LN_SBPLX,4,XTOL_REACHED,858,0.3340939025217309,0.0009999999902167585,2.5936700395979866e7,4.90701698908062e6,6885.21,3574.4,1877.7,721.63,1275.53,17287.48
1600.0,0.001,1,LN_SBPLX,5,XTOL_REACHED,1450,0.3667401671277506,0.0009999999964918171,2.9041225239212554e7,5.65031527270326e6,6681.23,7012.18,1566.79,2524.24,1185.67,12096.95
1600.0,0.001,1,LN_SBPLX,6,XTOL_REACHED,837,0.41519994026311846,0.0009999999970511282,2.9720197564426094e7,7.8766764896468595e6,19815.24,7961.21,1877.7,322.69,1043.79,7320.2
1600.0,0.001,1,LN_SBPLX,7,XTOL_REACHED,1961,0.4891570187237989,0.0009999999999531458,3.520792668214773e7,9.03595610077371e6,23631.43,15013.77,904.02,564.0,843.84,5375.81
1600.0,0.001,1,LN_SBPLX,8,XTOL_REACHED,2656,0.3896318949189683,0.000999999999966835,3.054377260653696e7,6.5706822874361975e6,6001.41,10166.44,1693.79,2131.86,1210.46,8305.71
1600.0,0.001,1,LN_SBPLX,9,XTOL_REACHED,2038,0.3573688525897434,0.000999999998260673,2.756290320782356e7,5.60557880331395e6,9578.49,6714.25,1487.91,727.28,1152.04,14231.08
1600.0,0.001,1,LN_SBPLX,10,XTOL_REACHED,773,0.6040250967135199,0.0009999999999068619,4.1207967270179845e7,1.233084633981982e7,34021.21,17070.0,1876.01,10.96,553.85,1090.26
1600.0,0.001,2,GN_CRS2_LM,1,XTOL_REACHED,23358,0.3829285728582255,0.0009999999019071346,2.8445841980959617e7,4.69688898444979e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,2,XTOL_REACHED,20003,0.38292857304365885,0.0009999999896621301,2.8445841776913885e7,4.696888781055014e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,3,XTOL_REACHED,18591,0.38292857280294645,0.000999999983885496,2.844584210755347e7,4.696888813583237e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,4,XTOL_REACHED,24654,0.38292857232910793,0.0009999999827282286,2.844584196873398e7,4.696888937855057e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,5,XTOL_REACHED,21259,0.38292857268078184,0.0009999999784474675,2.844584198863254e7,4.696888913122056e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,6,XTOL_REACHED,24244,0.3829318247324877,0.0009999999920179863,2.844146819764828e7,4.690780705472817e6,201.08,5596.88,1877.7,1862.98,1238.77,18582.13
1600.0,0.001,2,GN_CRS2_LM,7,XTOL_REACHED,19315,0.3829285727485773,0.000999999996539162,2.844584191621424e7,4.696888993923245e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,8,XTOL_REACHED,24602,0.38292857382769274,0.0009999999976739624,2.8445841819222674e7,4.696888929257872e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,9,XTOL_REACHED,19726,0.3829285734793597,0.0009999999593550077,2.8445841956605256e7,4.696888911008226e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_CRS2_LM,10,XTOL_REACHED,22409,0.38292857570860644,0.0009999997562632995,2.8445842088954676e7,4.696889072172057e6,199.97,5623.96,1877.7,1853.32,1238.73,18557.77
1600.0,0.001,2,GN_ISRES,1,XTOL_REACHED,65438,0.38293431033240394,0.0009999999872925876,2.84441256945589e7,4.694683569738963e6,200.47,5614.19,1877.7,1856.72,1238.73,18566.56
1600.0,0.001,2,GN_ISRES,2,XTOL_REACHED,69035,0.3829288220035256,0.0009999999915605608,2.844571558649096e7,4.696783072040023e6,199.99,5623.49,1877.7,1853.48,1238.73,18558.11
1600.0,0.001,2,GN_ISRES,3,MAXEVAL_REACHED,100000,0.38293262186070925,0.0009999998713797924,2.8441094095241465e7,4.690462775616625e6,201.13,5595.48,1877.7,1863.47,1238.78,18583.12
1600.0,0.001,2,GN_ISRES,4,XTOL_REACHED,61265,0.3829722408978208,0.000999999778576812,2.8428460487474486e7,4.6719234176574685e6,194.82,5517.35,1877.7,1892.92,1240.34,18650.36
1600.0,0.001,2,GN_ISRES,5,XTOL_REACHED,64950,0.3829359075976196,0.0009999999831944116,2.8443345648998924e7,4.694034800995308e6,200.63,5611.31,1877.7,1857.72,1238.73,18568.6
1600.0,0.001,2,GN_ISRES,6,XTOL_REACHED,68113,0.382945881505712,0.000999999998425917,2.843959356796007e7,4.6871457261746535e6,201.08,5581.07,1877.7,1868.69,1238.9,18597.63
1600.0,0.001,2,GN_ISRES,7,XTOL_REACHED,70704,0.3829796389721539,0.000999999995634634,2.842671068891979e7,4.66858914593229e6,191.21,5504.1,1877.7,1898.68,1241.04,18660.5
1600.0,0.001,2,GN_ISRES,8,XTOL_REACHED,67190,0.38293678269265585,0.0009999998631839532,2.8459305248814378e7,4.710390978931826e6,195.65,5684.52,1877.7,1832.12,1238.95,18509.67
1600.0,0.001,2,GN_ISRES,9,XTOL_REACHED,61612,0.3829293201221957,0.0009999999259191132,2.8445461696005918e7,4.696571138615403e6,200.04,5622.55,1877.7,1853.81,1238.73,18558.77
1600.0,0.001,2,GN_ISRES,10,XTOL_REACHED,73379,0.382949094053127,0.0009999999972671026,2.843499275468065e7,4.679633782948415e6,194.78,5551.1,1877.7,1880.46,1240.06,18623.31
1600.0,0.001,2,LN_SBPLX,1,XTOL_REACHED,510,0.5927253914839229,0.003296340999988849,3.9804950000001036e7,1.2270329078644216e7,34140.0,17070.0,1877.7,0.0,0.0,0.0
1600.0,0.001,2,LN_SBPLX,2,XTOL_REACHED,1710,0.6146266621331511,0.0009999999998949727,4.2152756901206516e7,1.1083299136022968e7,30470.24,16066.45,1491.22,740.92,376.33,8778.58
1600.0,0.001,2,LN_SBPLX,3,XTOL_REACHED,727,0.7833669096279372,0.000999999998698514,5.664629861176445e7,1.3562927342254557e7,34140.0,17048.43,1877.7,8527.54,685.84,4232.84
1600.0,0.001,2,LN_SBPLX,4,XTOL_REACHED,1886,0.42233327877215737,0.0009999999999734028,3.2060838560736477e7,5.658029756997944e6,214.92,9369.64,1877.7,1152.47,1252.71,18940.33
1600.0,0.001,2,LN_SBPLX,5,XTOL_REACHED,1323,0.5768177801267437,0.0009999999999784181,4.487970108564089e7,7.82168553217002e6,286.44,16745.25,1330.48,7051.36,1356.8,11518.58
1600.0,0.001,2,LN_SBPLX,6,XTOL_REACHED,515,0.5927285814721346,0.003296340999988849,3.9805332948663875e7,1.2270362811501889e7,34140.0,17070.0,1877.7,0.0,0.24,0.0
1600.0,0.001,2,LN_SBPLX,7,XTOL_REACHED,6116,0.5538935438803404,0.0009999999993999152,3.852990776627442e7,1.0198050826606989e7,21585.54,14960.62,1877.7,1561.48,507.25,4667.55
1600.0,0.001,2,LN_SBPLX,8,XTOL_REACHED,1166,0.5370999578332966,0.0009999999999192643,4.069680573068174e7,7.943627925684721e6,1304.31,14741.4,1877.7,3955.18,2836.55,8599.71
1600.0,0.001,2,LN_SBPLX,9,XTOL_REACHED,1617,0.5539427257179564,0.0009999999986699706,3.857639279802048e7,1.0051549854929375e7,22012.11,14604.59,1877.7,846.31,467.67,7723.01
1600.0,0.001,2,LN_SBPLX,10,XTOL_REACHED,607,0.6365920858598876,0.0009999999995306036,4.305803548262511e7,1.2460906187447771e7,34139.98,17070.0,1877.7,1027.12,324.55,2174.76
1600.0,0.01,1,GN_CRS2_LM,1,XTOL_REACHED,24710,0.308031377891953,0.009999999737695175,2.3465733885584578e7,4.752766351514545e6,5195.59,3865.82,1877.7,955.78,1054.84,12802.86
1600.0,0.01,1,GN_CRS2_LM,2,XTOL_REACHED,31916,0.3080355646762682,0.009999999916972967,2.346586758886056e7,4.755116052232854e6,5205.6,3870.51,1877.7,952.56,1055.35,12793.57
1600.0,0.01,1,GN_CRS2_LM,3,XTOL_REACHED,26202,0.3080355650415346,0.009999999953296293,2.346586761056959e7,4.755116033459199e6,5205.6,3870.51,1877.7,952.56,1055.35,12793.58
1600.0,0.01,1,GN_CRS2_LM,4,XTOL_REACHED,24525,0.30802741771182635,0.00999999986183723,2.3466561286730375e7,4.747706451170353e6,5192.22,3852.29,1877.7,948.93,1056.19,12856.78
1600.0,0.01,1,GN_CRS2_LM,5,XTOL_REACHED,29903,0.308027417050111,0.009999999917648134,2.3466561269845635e7,4.747706477038518e6,5192.22,3852.29,1877.7,948.93,1056.19,12856.78
1600.0,0.01,1,GN_CRS2_LM,6,XTOL_REACHED,20729,0.308027417555092,0.009999999909207084,2.3466561284847453e7,4.747706552389384e6,5192.22,3852.29,1877.7,948.93,1056.19,12856.78
1600.0,0.01,1,GN_CRS2_LM,7,XTOL_REACHED,24564,0.30803251700097667,0.009999999980375507,2.346610253933604e7,4.753645403864216e6,5211.83,3860.64,1877.7,955.07,1055.89,12803.55
1600.0,0.01,1,GN_CRS2_LM,8,XTOL_REACHED,23860,0.30803137501429234,0.009999999982900118,2.346573368335399e7,4.752766189979754e6,5195.59,3865.82,1877.7,955.78,1054.84,12802.86
1600.0,0.01,1,GN_CRS2_LM,9,XTOL_REACHED,21809,0.3080274192054077,0.009999999910275769,2.346656160478208e7,4.7477063246824825e6,5192.22,3852.29,1877.7,948.93,1056.19,12856.78
1600.0,0.01,1,GN_CRS2_LM,10,XTOL_REACHED,22572,0.30803137535123754,0.009999999815394608,2.3465733733354084e7,4.752766084969977e6,5195.59,3865.82,1877.7,955.78,1054.84,12802.86
1600.0,0.01,1,GN_ISRES,1,XTOL_REACHED,96515,0.30804231071016436,0.009999999997506231,2.3455695562473334e7,4.790158417669197e6,5196.03,4006.41,1877.7,949.62,1044.76,12497.88
1600.0,0.01,1,GN_ISRES,2,XTOL_REACHED,78342,0.30811702560264226,0.009999999995246233,2.347679305418997e7,4.716367663495822e6,5223.91,3745.8,1877.7,916.63,1047.34,13241.25
1600.0,0.01,1,GN_ISRES,3,XTOL_REACHED,80328,0.3080518660169525,0.009999999979250775,2.345674886907673e7,4.798119933584144e6,5194.15,4030.54,1877.7,944.45,1060.04,12411.25
1600.0,0.01,1,GN_ISRES,4,XTOL_REACHED,87769,0.3080634163181432,0.009999999871332045,2.346034493208606e7,4.784458645824222e6,5195.42,3988.6,1877.7,934.08,1056.06,12563.72
1600.0,0.01,1,GN_ISRES,5,XTOL_REACHED,79259,0.3083056313836995,0.009999999997374259,2.3398449341053538e7,5.006551546369283e6,6189.91,4308.95,1877.7,958.11,973.02,11167.74
1600.0,0.01,1,GN_ISRES,6,XTOL_REACHED,77745,0.3081028385870011,0.009999999988000606,2.3426002893777955e7,4.899560550277176e6,5803.75,4095.67,1877.7,952.37,1032.18,11832.21
1600.0,0.01,1,GN_ISRES,7,XTOL_REACHED,80064,0.3081115786310946,0.00999999999441874,2.3424683779109832e7,4.902163996646652e6,5841.22,4088.73,1877.7,953.83,1025.59,11836.38
1600.0,0.01,1,GN_ISRES,8,XTOL_REACHED,76440,0.3080460417686912,0.009999999874664682,2.3467746782071743e7,4.738205846382766e6,5215.88,3814.15,1877.7,935.73,1054.58,12981.17
1600.0,0.01,1,GN_ISRES,9,XTOL_REACHED,81831,0.30810103916891535,0.009999999990567315,2.3451951641285367e7,4.823997305495478e6,5360.31,4031.75,1877.7,961.97,1057.61,12234.69
1600.0,0.01,1,GN_ISRES,10,XTOL_REACHED,78199,0.30811535654731487,0.009999999998220838,2.342592266952636e7,4.904560054667012e6,5836.89,4090.79,1877.7,965.99,1030.65,11781.99
1600.0,0.01,1,LN_SBPLX,1,XTOL_REACHED,3840,0.3963593213755896,0.00999999999761195,2.804038521032189e7,7.702633887468803e6,15865.39,11161.02,1587.3,155.79,431.0,3589.61
1600.0,0.01,1,LN_SBPLX,2,XTOL_REACHED,1602,0.3134502997216935,0.00999999999952477,2.3714592952882748e7,5.282688890664114e6,7065.0,5269.71,1799.17,920.95,958.52,9601.02
1600.0,0.01,1,LN_SBPLX,3,XTOL_REACHED,1093,0.374864399881836,0.009999999996668214,2.883204349597863e7,6.510989325558638e6,5855.87,10992.27,1534.87,2072.21,930.43,5216.37
1600.0,0.01,1,LN_SBPLX,4,XTOL_REACHED,2075,0.3373244035725033,0.00999999999996423,2.49505222846049e7,6.124839165027213e6,10313.83,7789.6,1609.11,660.42,807.04,6408.7
